bus_n,v_mag,v_ang,p_load,q_load,p_gen,q_gen
420.0,1.0479224239944467,18.532067967858694,0.0,0.0,,
421.0,0.994256364989159,-28.8519490424969,33.74,20.9,,
422.0,0.9979716329234467,-24.3037907519662,35.84,12.5,,
423.0,1.0302990000000003,-17.900860043267112,0.0,0.0,-19.2,1.9124730585582674
424.0,1.051241,37.75844221826981,0.0,0.0,636.3,291.3179727062598
425.0,1.0222544911536435,7.6105307182398985,-0.0,0.0,,
426.0,1.0386599212132663,-18.059814706412926,123.1,6.5,,
427.0,1.0749239057202338,-35.74207904110164,-0.0,0.0,,
428.0,0.9897492683544458,-19.50848377438048,0.1,0.0,,
429.0,1.0129982267407136,-48.54887781650438,26.93,-22.4,,
430.0,1.0456346141634985,-23.945756324550345,29.03,9.0,,
431.0,1.0318638464456662,8.372503334152354,188.42,106.93,,
432.0,1.0417207164902047,2.58635685664542,-0.0,-0.0,,
433.0,1.024885,20.96325840039631,0.0,0.0,436.0,202.91150298675674
434.0,1.037999,5.633095664070922,0.0,0.0,-2.8,4.163741552736339
435.0,1.0109548467390128,-23.473700053603604,33.14,11.6,,
436.0,1.1204645243077807,-18.52376689862621,18.3,8.2,,
437.0,1.0169256555794433,-34.997618554502886,69.08,24.0,,
438.0,1.038705,60.30498690500362,0.0,0.0,74.0,12.783206310756007
439.0,1.0724909999999999,61.96031657023654,0.0,0.0,308.6,-38.59412237955388
440.0,1.028093,-36.37774285663512,0.0,0.0,83.1,1.7181641699637105
441.0,1.032135735688475,-52.14744438347406,-0.0,0.0,,
442.0,1.011727,-46.34215214961369,0.0,0.0,-40.35,5.456500998807135
443.0,1.001638273923368,-26.773386986888575,-12.61,4.1,,
444.0,1.0310256168017762,-11.488901784535724,0.0,-0.0,,
445.0,1.0197202036310735,-44.646884489201625,36.74,10.3,,
446.0,1.0181825681469212,-23.78808419459584,100.53,43.37,,
447.0,1.0352150000000004,-7.622639702015772,0.0,0.0,37.7,3.561963830465963
448.0,0.9677100517524009,-29.053143200831506,0.0,0.0,,
449.0,1.0165427460373349,-7.7388819028728495,0.0,0.0,,
450.0,1.0700602474183614,-23.40172468834667,42.04,43.0,,
451.0,1.0636168180226602,23.535462235910444,-0.0,-0.0,,
452.0,1.013382,-38.47577237194532,0.0,0.0,-56.8,17.628884260130263
453.0,1.0247120000000003,-7.8865798595043355,0.0,0.0,260.1,77.39861168291665
454.0,1.0402574530136717,12.551859551634067,23.7,3.4,,
455.0,1.0398704363720828,-30.595040515512768,274.32,5.66,,
456.0,0.9998469999999998,-25.56243806867344,0.0,0.0,-28.08,-11.353168378248608
457.0,0.9934218816529623,-15.31955298929574,1.8,0.7,,
458.0,1.0359230486612803,-23.864074495990685,0.0,0.0,,
459.0,1.0036571455791097,-6.18031499388904,97.0,40.3,,
460.0,0.9973001218442262,-23.83430297396359,0.0,-0.0,,
461.0,1.0104815313729836,-30.723298123191277,0.0,0.0,,
462.0,1.0102894439797738,-27.738749705861537,0.0,0.0,,
463.0,0.9850713362543166,-18.015122494010885,24.33,7.6,,
464.0,1.0485485564489057,-13.715976285479805,44.75,0.9,,
465.0,1.0266145561686852,-24.698744468151165,-0.0,0.0,,
466.0,1.030859785834658,-26.15568766018034,0.0,0.0,,
467.0,1.0231934261797553,-5.7731070982626855,40.5,5.7,,
468.0,0.9675254634721915,-26.3656117282457,9.01,6.8,,
469.0,1.0145138860793441,-27.01972021543746,81.09,48.0,,
470.0,1.0457553499128214,-24.97979589634995,-0.0,0.0,,
471.0,1.0249497209313658,-21.52460733070307,0.0,0.0,,
472.0,1.0487641806764059,8.062989920065936,336.2,131.6,,
473.0,1.0237979857799997,-45.98155304951111,-22.95,-3.72,,
474.0,1.0220465253987354,-36.09253285641194,-0.0,0.0,,
475.0,1.0512466357802488,50.32746061563472,0.0,0.0,,
476.0,0.9924523143540976,7.112543674589973,67.3,94.8,,
477.0,1.0423804316209868,-42.10587658469824,0.0,0.0,,
478.0,1.0860491681485631,46.543306616711405,0.0,-0.0,,
479.0,1.0069329514257797,-15.7032014443581,16.62,3.1,,
480.0,1.0455207533247992,-7.383456732783849,5.81,1.1,,
481.0,1.0214583098731385,-48.09671401817637,-0.0,0.0,,
482.0,0.9840891252003264,-23.001818678063408,0.0,0.0,,
483.0,1.017216096951621,-49.82384504546766,57.26,15.6,,
484.0,1.054091,55.77300983390908,0.0,0.0,229.5,0.6411720385831359
485.0,1.0246493735311104,-29.969534308428656,0.0,0.0,,
486.0,1.0155497994716214,4.18018664658342,7.01,2.0,,
487.0,1.0145882371771053,-0.7324948710007301,87.8,12.5,,
488.0,1.0364129878445913,4.246224487053058,6.61,2.92,,
489.0,1.008032,-47.541661036130535,0.0,0.0,-107.4,2.3825107924525515
490.0,1.0325271878031506,-22.409079203250563,20.52,4.0,,
491.0,1.033193,35.650153828095476,0.0,0.0,105.4,112.35853908709322
492.0,0.9763293303416078,-39.97768412862915,68.18,22.0,,
493.0,0.9775055635177795,-30.01703294246113,23.23,7.6,,
494.0,0.9940921728363805,-27.31353350164914,0.0,-0.0,,
495.0,1.091138000344989,48.24950181296504,181.7,51.0,,
496.0,1.0183462106723316,11.189017036279228,-0.0,-0.0,,
497.0,1.0255761177937426,11.995571253202584,40.0,5.7,,
498.0,1.022437382052587,-25.525100069653885,31.23,11.3,,
499.0,1.0193020000917326,-3.284679842732648,287.31,-5.58,,
500.0,1.0431593604031357,-14.303557072594904,144.4,35.5,,
501.0,1.05027766806932,-28.689216876153516,-0.0,0.0,,
502.0,1.036985593404289,-6.582340596303027,-0.0,0.0,,
503.0,1.0698944465308844,24.274810374278168,4.1,-607.0,,
504.0,0.9966044027006972,-28.834110844195923,18.62,6.2,,
505.0,1.0221729999999998,13.600314560088384,0.0,0.0,110.6,-13.344985125410865
506.0,1.0578588345810116,-8.714319916041747,-0.0,0.0,,
507.0,1.0479836711532096,-23.36223183751631,23.43,8.5,,
508.0,1.004660223600702,-22.608405785553952,23.92,7.75,,
509.0,1.0096109397142938,-60.50638591743276,77.29,7.0,,
510.0,1.0262467357794067,-21.148710243809717,-0.0,-0.0,,
511.0,1.081589,58.32025817903183,0.0,0.0,101.4,164.3847236344827
512.0,1.0058696478800013,-25.445732973824125,10.11,2.8,,
513.0,1.0319116242967044,-7.355871369597426,57.46,17.1,,
514.0,1.017242886288829,-35.73358941650238,9.61,3.1,,
515.0,1.0451620000000001,-17.82384280573084,0.0,0.0,324.82,-120.48764418834071
516.0,1.07129,-33.02967382878367,0.0,0.0,539.4,184.07876301940263
517.0,0.9901017403182477,-31.334033062752415,7.71,16.7,,
518.0,1.0676150000000002,-1.2044049050811623,0.0,0.0,-410.3,46.05851145852646
519.0,1.019689376527121,-50.571446415886406,207.2,9.4,,
520.0,1.0499164621999668,-26.96313230264119,118.5,20.4,,
521.0,1.005249755955817,-23.56330949936623,14.72,5.3,,
522.0,1.0149399529996623,-29.642985933976462,11.61,7.2,,
523.0,1.0423092671458252,7.405853504099556,189.9,74.7,,
524.0,1.0469789999999997,14.346150015719447,0.0,0.0,69.0,-12.994448749958089
525.0,0.9695628085750814,14.569056585981222,36.54,27.4,,
526.0,1.0129157781338705,-46.91488746766102,176.7,25.6,,
527.0,1.010053280754033,-46.55804999611603,277.7,45.4,,
528.0,0.9990819480487662,-49.86555844355054,0.0,-0.0,,
529.0,1.0313702588039921,-15.511719080992854,0.0,-0.0,,
530.0,1.0143312159196507,-18.691132001667516,25.0,3.6,,
531.0,1.0236858890462996,-18.572795967024927,0.0,-0.0,,
532.0,1.0183272083458177,10.900681490815797,0.0,0.0,,
533.0,0.959182107122712,-27.31764939883451,16.52,3.8,,
534.0,1.009193104274809,5.002191823043276,118.1,16.8,,
535.0,1.0116082365886803,-33.71470025348441,11.51,3.8,,
536.0,1.054738873633274,-48.38211759975407,87.8,-1.4,,
537.0,0.9497961471567447,-25.94428179427689,27.53,17.0,,
538.0,0.9724433046773793,-33.39829175240633,21.02,13.0,,
539.0,1.014608214743093,3.1298552349533275,57.96,18.9,,
540.0,0.9737914676276663,11.5684010146895,166.9,86.1,,
541.0,1.03819,7.786877927160982,0.0,0.0,118.2,-13.34982674018553
542.0,1.0680460782959358,-18.619284393590092,2.0,0.7,,
543.0,0.9954882046221465,-19.177188599604882,72.0,10.3,,
544.0,1.0340168419368991,-51.88052186193826,79.69,39.6,,
545.0,1.0653153797087105,-19.813651189752104,-0.0,-0.0,,
546.0,1.0817741678305577,-32.728528093764304,-0.0,-0.0,,
547.0,1.0129607604501347,-35.34397309679783,30.03,14.0,,
548.0,1.0291687649922143,17.146144964665154,30.93,8.9,,
549.0,1.0669855310356282,-10.523478987953368,0.0,-0.0,,
550.0,1.034221720451177,-45.59757026789354,0.0,-0.0,,
551.0,0.9729152959852474,-33.428453446181706,17.72,5.9,,
552.0,0.9664487716251489,-43.2579610670095,180.8,90.8,,
553.0,1.027410104330413,22.766353739115072,0.0,0.0,,
554.0,1.0206693153736242,-20.306745186423687,0.0,-0.0,,
555.0,1.0415181086007876,-32.38620151857543,0.0,-0.0,,
556.0,1.0329619919852893,-22.155147753991884,16.52,9.0,,
557.0,1.0421987578598781,-11.296542428452684,0.0,0.0,,
558.0,1.0174009241100785,17.72260701537191,-0.18,-3.57,,
559.0,1.038809874791328,6.219147761382062,42.25,16.6,,
560.0,1.0012090418395792,-13.926654155324371,3.8,1.3,,
561.0,1.0453655712370586,-11.108153847908648,0.0,-0.0,,
562.0,1.035608144372904,-2.8800161878122403,0.0,-0.0,,
563.0,0.9673328539399204,-28.205168059149923,-0.0,0.0,,
564.0,1.0670199999999999,-46.929950114397286,0.0,0.0,-51.67,6.5636592286743785
565.0,1.0106501447326,-20.273013061852264,198.4,32.7,,
566.0,0.9663423938366724,-28.17580770551007,5.81,3.8,,
567.0,1.0624959419434004,-34.28701358940833,0.0,-0.0,,
568.0,1.0173903941027844,-23.72550041641095,20.22,7.3,,
569.0,1.0768759737204696,-20.7558447565113,-0.0,0.0,,
570.0,0.9937669042077915,-29.42028541496185,47.95,29.7,,
571.0,1.0047342839987274,12.711386036688399,120.63,56.2,,
572.0,1.0549027518117209,-13.895977476508994,27.13,8.9,,
573.0,1.0084001336881723,-36.50444817325672,10.71,3.5,,
574.0,1.0036456206511122,-25.413190922953117,82.89,26.8,,
575.0,1.0386529910382336,-10.419231703348125,0.0,-0.0,,
576.0,0.9983220960889064,-16.63480632419485,108.6,38.7,,
577.0,1.0398126403401067,27.579322042194093,-0.13,-1.0,,
578.0,1.042146,20.39723464670036,0.0,0.0,-110.3,12.774406257777803
579.0,1.0157012264295346,-51.94827313177799,17.32,6.6,,
580.0,1.0151619163725047,-40.088145091902426,322.7,11.9,,
581.0,1.0182716296473557,-19.987393325087115,48.8,6.9,,
582.0,1.0465929397431408,-19.975652905983207,51.16,18.2,,
583.0,1.0485950000000002,-14.833331077000567,0.0,0.0,-270.0,6.859525150997347
584.0,1.0257201244597416,5.394537229055121,151.2,72.4,,
585.0,1.0408308864228502,4.7426187868903265,21.12,8.3,,
586.0,1.0477641383592529,-24.134635894515046,9.51,3.2,,
587.0,1.0400789999999998,1.8934410954958323,0.0,0.0,246.0,2.0414367924852854
588.0,0.9877059905826041,-27.218877852800613,1.5,0.8,,
589.0,1.0517059484792837,-24.202778921001173,27.03,9.8,,
590.0,1.065004,55.35050864157786,0.0,0.0,100.7,156.06926939738628
591.0,1.003100008185028,-28.44458382815049,-0.0,0.0,,
592.0,1.0067487645824242,3.397985050413619,0.0,-0.0,,
593.0,1.0527706386209952,11.234258631990118,-0.0,0.0,,
594.0,1.0343086811503543,-8.119546258617238,67.57,17.0,,
595.0,1.0217242288278492,-50.56847089313932,47.55,5.3,,
596.0,0.9675877886678083,-26.822533444186664,24.83,7.6,,
597.0,1.0542817844633658,-47.89977928539611,33.34,15.7,,
598.0,0.9883318748874443,-24.48950970533105,-0.0,0.0,,
599.0,0.9887690669237672,-19.849011495469032,0.0,-0.0,,
600.0,1.0205451087883508,3.6596906552575663,-0.0,0.0,,
601.0,1.0371212014227482,-14.082880969663314,140.6,42.6,,
602.0,1.0208877242069825,-47.10507613709708,110.8,-8.8,,
603.0,1.1275844247094988,-18.89724695633362,48.9,28.6,,
604.0,0.9928531195732405,-12.200651550972838,33.24,4.4,,
605.0,1.0190507170584022,-1.9415837667418159,23.4,3.3,,
606.0,1.0328894993029978,33.854731096677334,0.0,-0.0,,
607.0,1.032812605010456,-9.309873334338112,-0.0,0.0,,
608.0,1.0631660641434648,-32.43091398294541,150.9,10.4,,
609.0,1.0282551914009934,-14.054866830316245,-0.0,-0.0,,
610.0,0.9852748676883618,-55.8994784331977,-0.0,0.0,,
611.0,1.0194564265190695,-11.03577352404348,-0.0,0.0,,
612.0,1.0388018282619935,-27.271524776115868,-0.0,-0.0,,
613.0,1.0205015247042406,7.408328735516143,181.1,25.8,,
614.0,0.9684095762876059,-34.03592886358275,18.5,3.7,,
615.0,1.0685920000000002,-10.461600576974337,0.0,0.0,38.2,2.913341122316507
616.0,1.0448399999999998,-12.643603714859495,0.0,0.0,379.2,34.53930831920496
617.0,0.9890908705099329,-25.710532074970775,-0.92,-4.99,,
618.0,1.022784,-48.876292983173876,0.0,0.0,670.3,6.042089528801
619.0,1.0424144856179163,-24.821331935023316,72.88,14.4,,
620.0,0.9949855579981787,-16.772383144297333,15.42,5.8,,
621.0,1.0129168852389012,-51.89050527194798,21.42,8.1,,
622.0,1.0691345930342535,59.899701931812984,0.0,-0.0,,
623.0,1.0292126278286364,5.02081281364677,36.1,5.2,,
624.0,1.0318103744397409,-10.219395933896068,111.4,36.5,,
625.0,1.038627647587609,-24.893837362783298,0.0,0.0,,
626.0,0.9340803450123492,-30.140991210380157,0.0,0.0,,
627.0,0.9953335028150502,-31.93922241269106,116.8,60.3,,
628.0,0.982057,-34.83240753212988,0.0,0.0,152.4,49.947833366459406
629.0,1.0247736189957202,-18.183643772893397,177.2,32.3,,
630.0,1.0265301876139046,8.391452379897533,-0.0,-0.0,,
631.0,0.9964882826169847,-27.448074036298415,0.0,0.0,,
632.0,1.0881785253524114,-24.664766564958807,-0.0,-0.0,,
633.0,0.9584471623328367,-27.287657628832473,2.5,-0.0,,
634.0,1.0185627319099515,7.0248730669485075,0.0,0.0,,
635.0,1.0000098554387284,10.67267856711503,-0.0,-0.0,,
636.0,1.04241,-20.602345291125314,0.0,0.0,101.89,4.719897414892966
637.0,1.031148,19.855845477242372,0.0,0.0,21.3,0.9195346919378569
638.0,1.0529691008271225,16.141682637305742,181.41,16.52,,
639.0,1.0335319999999997,-30.631058085895273,0.0,0.0,-46.2,120.28011960460591
640.0,1.0156528218377638,37.58689814790355,102.0,26.6,,
641.0,1.0434204388440993,-13.75832563350302,45.32,18.5,,
642.0,1.0313679999999998,-50.349390911527806,0.0,0.0,63.33,2.2425108456065175
643.0,1.022708890644223,-0.1993361608120086,15.52,6.3,,
644.0,1.0012741904572355,-15.888991621666795,192.3,27.4,,
645.0,1.0117960294633153,-21.99272770534725,26.33,9.5,,
646.0,1.046467014027091,-19.266109275516072,-0.59,-0.83,,
647.0,1.0583900000231357,64.51685054990482,48.05,15.8,,
648.0,1.0274900000000002,50.81756713975272,0.0,0.0,47.2,5.316142630653358
649.0,1.0223883468540023,-48.41053256066157,40.94,19.2,,
650.0,1.0187553917040864,13.297061606949912,17.22,4.4,,
651.0,1.0467513910199049,64.99615037122409,62.46,7.15,,
652.0,1.0225097188552352,-10.268366375335223,0.0,-0.0,,
653.0,0.9895022207678863,-15.583217587317362,10.31,2.3,,
654.0,1.0164382067405011,-23.67792006477916,205.6,74.0,,
655.0,1.0234471007224253,20.092473087199267,9.7,1.4,,
656.0,1.024622885915944,19.461295571662312,-0.15,-1.93,,
657.0,1.0140861574337283,10.73368384830037,65.27,30.9,,
658.0,1.0294744386363817,-17.10198917225878,258.4,66.7,,
659.0,1.0169778172443047,4.657071053991767,-0.0,-0.0,,
660.0,1.019972019470585,-41.02742079110119,584.3,166.3,,
661.0,1.0293064155238052,2.993248974033359,-0.0,-0.0,,
662.0,1.0244481736054336,12.05264456393976,0.0,-0.0,,
663.0,1.0109960660181043,-26.150380767212837,0.0,0.0,,
664.0,1.059356570582265,-29.50587827677986,38.04,11.7,,
665.0,1.0346258363308107,-19.83354057265452,0.0,-0.0,,
666.0,1.032720490965491,-4.78942576650232,-5.61,-2.79,,
667.0,1.0027479174299476,-32.37996861176861,-0.0,-0.0,,
668.0,1.00023383921881,-0.598453901104291,48.8,6.9,,
669.0,1.0357716635494354,-27.483339158006633,-0.0,-0.0,,
670.0,0.9478423004016706,-26.091138807079407,5.51,17.7,,
671.0,1.0070818296560025,-23.66079153628224,0.0,0.0,,
672.0,1.02121,-43.50271780305477,0.0,0.0,67.0,-0.7145392879159473
673.0,1.0416481059075142,12.96431778388214,0.0,0.0,,
674.0,1.0935255241846171,-12.171073157048538,-0.0,-0.0,,
675.0,0.9978335227826031,-23.555763935139282,5.11,-0.1,,
676.0,1.0236356039574017,6.670469758633066,109.3,35.4,,
677.0,1.0061255484738132,-27.909526251001743,30.83,10.8,,
678.0,1.0052425931576061,-20.120671890688243,232.1,89.8,,
679.0,1.043899776573273,-16.110437883954116,-0.0,-0.0,,
680.0,1.0399265038850742,9.452277985185598,79.59,50.5,,
681.0,1.0625670326368217,-34.2898484154315,0.0,0.0,,
682.0,1.060787,-9.721610517479569,0.0,0.0,37.4,8.622982936285348
683.0,0.9817471209732016,11.495112462444181,169.8,55.5,,
684.0,0.9918255467028652,-49.20568418009961,60.07,28.0,,
685.0,1.0454931338304703,-13.971482984371008,0.0,0.0,,
686.0,1.013903,-46.716477791676084,0.0,0.0,-21.65,-4.21076344618308
687.0,1.0541705639245753,-2.6143160882835774,-0.0,0.0,,
688.0,1.0247554874022649,-23.222424705054216,-3.4,-1.3,,
689.0,0.982270048742858,-17.4673480336756,124.8,23.5,,
690.0,1.057704657392082,-30.86752054555289,22.42,8.2,,
691.0,1.0213894584691827,6.018974794063725,83.6,11.9,,
692.0,1.0590059999999997,-37.106763658359945,0.0,0.0,274.8,-4.692628527685436
693.0,1.058172247417306,-40.21467563367434,-0.0,0.0,,
694.0,1.0442002994062487,-21.82175164146301,0.0,0.0,,
695.0,0.9993912277674829,-38.05341664626611,96.41,26.5,,
696.0,1.0559860410190438,-18.772448546122902,12.4,6.89,,
697.0,1.031719,-37.23673796004852,0.0,0.0,634.8,29.921267188454465
698.0,0.9996620000000003,-29.613161583007916,0.0,0.0,274.8,14.373913917608249
699.0,1.0094160260933878,-52.835859188998484,36.54,8.4,,
700.0,0.9668561230529054,-27.19600259701511,12.71,0.8,,
701.0,1.0034304166385182,-34.181828375865415,20.32,6.7,,
702.0,1.0041381632805564,-35.483665279319226,-0.0,-0.0,,
703.0,1.126072440579781,-18.65589393814777,0.0,0.0,,
704.0,1.0182358644431273,-28.134170490263045,41.05,14.3,,
705.0,1.0219443193655564,11.985648200245487,8.3,1.2,,
706.0,1.0095782387424588,-44.175856039884486,114.8,22.8,,
707.0,1.049901458023014,-25.313914453603946,83.99,21.2,,
708.0,0.9955273472919207,-49.46957067305507,0.0,-0.0,,
709.0,1.068875,-42.156819194566516,0.0,0.0,16.0,61.584830440768755
710.0,1.043990226578556,-45.2456875207133,76.38,5.1,,
711.0,1.070147,0.41750013739551295,0.0,0.0,27.8,84.0459956601961
712.0,1.0089586380569446,1.416259520061992,110.4,41.9,,
713.0,1.0347910000000002,-7.847778555747283,0.0,0.0,99.3,8.525777069141938
714.0,1.0650169999999999,-7.238433403546165,0.0,0.0,453.4,77.78383628630884
715.0,1.0216039999999997,10.495933465996035,0.0,0.0,323.1,50.967925396890365
716.0,1.0329455556585825,-22.049121868685454,29.63,10.8,,
717.0,1.013063467467241,-21.63889000460279,4.5,-5.6,,
718.0,1.0330673299818798,-24.762462965207984,135.11,41.0,,
719.0,1.0616506646119344,-20.854657063954335,-0.54,-0.99,,
720.0,0.9667676111428459,-27.382555158404937,-0.0,-0.0,,
721.0,1.0223023585465199,-24.240363324240658,-0.0,-0.0,,
722.0,1.0266536841749303,1.8014708224772669,0.0,-0.0,,
723.0,1.0260366626393065,8.524004114366342,104.6,14.9,,
724.0,1.0087240819397667,-38.307254225819605,30.83,6.6,,
725.0,1.1295840985906762,-20.1361138097442,0.0,-0.0,,
726.0,1.044789049564618,-3.4845391834711776,400.3,189.9,,
727.0,1.0701429999999998,-10.700222049955839,0.0,0.0,384.26,-20.546972251379373
728.0,1.030375,15.64274509650452,0.0,0.0,70.8,-16.48137621593077
729.0,0.972238014732065,-23.881987880018965,0.0,-0.0,,
730.0,1.0076803701171724,-38.13766064783227,20.62,6.5,,
731.0,1.0412402610072502,-49.95214540916545,0.0,0.0,,
732.0,1.0307927018795826,19.734571748425164,-0.0,-0.0,,
733.0,1.0069906318824549,7.464084344444332,58.36,10.7,,
734.0,1.0276498558449805,-0.1059619822378419,109.23,66.36,,
735.0,1.026593,19.358999917928077,0.0,0.0,170.0,-22.963811738254833
736.0,1.00719009103496,62.33550864806957,45.56,-1.51,,
737.0,0.991400852297468,-26.42439160686161,8.11,2.0,,
738.0,1.0333759999999996,-35.75048663490453,0.0,0.0,90.79,48.61849142657124
739.0,1.035442,-42.45266564671945,0.0,0.0,465.7,79.21253670357343
740.0,0.9998889483269227,-25.970527515773483,22.22,13.7,,
741.0,0.98415244950062,-19.218046304980426,-0.0,-0.0,,
742.0,1.054339714126406,-2.61582429787037,0.0,-0.0,,
743.0,1.0674210431073317,-25.119427660921055,5.01,2.0,,
744.0,1.0322205282730266,-18.78734837164138,6.51,4.1,,
745.0,1.0105047662846305,-18.249970216479102,90.4,15.2,,
746.0,0.9550782000484981,-28.86308379998731,2.5,1.3,,
747.0,1.067941741296333,-25.820107563652716,69.58,16.0,,
748.0,1.083433199211003,-39.32182005285583,0.0,-0.0,,
749.0,1.053546,-28.073177732399518,0.0,0.0,198.88,7.006993504177906
750.0,1.0387152932091652,-23.890915331560347,-0.0,-0.0,,
751.0,1.0204879999999998,-43.851970269349394,0.0,0.0,65.9,12.309464975853672
752.0,1.036692820471084,-24.248498268067717,-0.0,-0.0,,
753.0,0.998733058305465,-24.453771290021507,1.9,0.6,,
754.0,1.0449828762909918,-44.961819996573105,132.1,32.4,,
755.0,1.0118933521525375,-3.5933320748395947,28.9,4.2,,
756.0,0.9931027706520232,-14.672461318449855,36.74,8.9,,
757.0,1.0139940000000003,-13.280480594855838,0.0,0.0,116.7,118.64592921543692
758.0,0.9724433046773793,-33.39829175240633,0.0,0.0,,
759.0,1.027334169156277,-23.133293851514345,-0.0,-0.0,,
760.0,1.0427254516498712,-13.901859388911074,0.0,-0.0,,
761.0,1.0563204900476004,-18.37335129416328,-0.0,0.0,,
762.0,1.0442244590159497,-26.33682699456131,-0.0,-0.0,,
763.0,1.042899,-30.023076113142327,0.0,0.0,37.3,6.0236224562858975
764.0,1.0482460000000002,-1.5086055927823985,0.0,0.0,138.3,16.76988890700372
765.0,1.017174,-34.944627295647926,0.0,0.0,170.7,20.137700035253687
766.0,1.0382020574173705,-21.017281174681163,-0.0,0.0,,
767.0,0.9148989617256711,-32.7196227051564,0.0,0.0,,
768.0,0.9862735762756889,-20.092297783803332,0.0,-0.0,,
769.0,1.0200782176650136,-9.766294465023911,152.57,40.0,,
770.0,1.0616469168547185,0.8672323968790163,-0.0,0.0,,
771.0,1.0387943336343979,-36.388279906527046,46.15,20.9,,
772.0,1.037468537844729,-13.446608398981715,343.9,141.9,,
773.0,0.9920427751617299,-18.63076205356033,-14.87,-4.17,,
